House_Price,House_Title,Post_Date,House_Link,House_Long,House_Lat
210000.0,"48 THOMPSON DR Riverton, Manitoba","Tue, 09 Jul 2019 19:13:58 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/48-thompson-dr-riverton-manitoba/1420150928,-96.99368229999999,50.99382869999999
769900.0,"2 WILLOWSIDE BE East St Paul, Manitoba","Tue, 09 Jul 2019 19:13:58 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/2-willowside-be-east-st-paul-manitoba/1420150974,-97.009968,49.9708163
695000.0,"Homes for Sale in La Salle, Manitoba $695,000","Tue, 09 Jul 2019 19:13:55 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-la-salle-manitoba-695-000/1408855617,-97.2562978372,49.6952614534
889900.0,180 North Town Road,"Tue, 09 Jul 2019 19:13:50 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/180-north-town-road/1433268079,-97.1899399,49.802146
407900.0,"12 Carlton DR Ste Anne Rm, Manitoba","Tue, 09 Jul 2019 19:12:45 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/12-carlton-dr-ste-anne-rm-manitoba/1420149317,-96.6131966,49.6571412
219900.0,"874 Bannatyne AVE Winnipeg, Manitoba","Tue, 09 Jul 2019 19:12:37 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/874-bannatyne-ave-winnipeg-manitoba/1420149231,-97.16557499999999,49.905852
509900.0,"Homes for Sale in Crescentwood, Winnipeg, Manitoba $509,900","Tue, 09 Jul 2019 19:11:46 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-crescentwood-winnipeg-manitoba-509-900/1426522185,-97.164471,49.866918
234695.0,Charming Fort Rogue House! 695 Jubilee Ave.,"Tue, 09 Jul 2019 21:05:58 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/charming-fort-rogue-house-695-jubilee-ave/1446114676,-97.2966831,49.8473774
279900.0,Calling all Developers! 625 St. Mary&apos;s Rd.,"Tue, 09 Jul 2019 21:12:06 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/calling-all-developers-625-st-marys-rd/1446115695,-97.2966831,49.8473774
229900.0,Calling all Builders! 116 Imperial Ave.,"Tue, 09 Jul 2019 21:11:35 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/calling-all-builders-116-imperial-ave/1446115600,-97.2966831,49.8473774
234695.0,Charming Fort Rogue House! 695 Jubilee Ave.,"Tue, 09 Jul 2019 23:15:07 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/charming-fort-rogue-house-695-jubilee-ave/1446130428,-97.2966831,49.8473774
229900.0,Calling all Builders! 116 Imperial Ave.,"Tue, 09 Jul 2019 23:22:22 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/calling-all-builders-116-imperial-ave/1446130957,-97.2966831,49.8473774
479720.0,River Heights House for Sale! 720 Renfrew St.,"Tue, 09 Jul 2019 23:20:12 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/river-heights-house-for-sale-720-renfrew-st/1446130821,-97.2966831,49.8473774
234695.0,Charming Fort Rogue House! 695 Jubilee Ave.,"Wed, 10 Jul 2019 01:25:38 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/charming-fort-rogue-house-695-jubilee-ave/1446136093,-97.2966831,49.8473774
234695.0,Charming Fort Rogue House! 695 Jubilee Ave.,"Wed, 10 Jul 2019 03:33:18 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/charming-fort-rogue-house-695-jubilee-ave/1446139517,-97.2966831,49.8473774
229900.0,Calling all Builders! 116 Imperial Ave.,"Wed, 10 Jul 2019 03:38:13 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/calling-all-builders-116-imperial-ave/1446139767,-97.2966831,49.8473774
479720.0,River Heights House for Sale! 720 Renfrew St.,"Wed, 10 Jul 2019 03:36:26 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/river-heights-house-for-sale-720-renfrew-st/1446139708,-97.2966831,49.8473774
515000.0,Beautiful Duplex in Crescentwood! 719 Scotland Ave.,"Wed, 10 Jul 2019 03:35:35 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/beautiful-duplex-in-crescentwood-719-scotland-ave/1446139603,-97.2966831,49.8473774
269900.0,"54 Ruth PL Beausejour, Manitoba","Wed, 10 Jul 2019 05:06:03 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/54-ruth-pl-beausejour-manitoba/1446142873,-96.5079076,50.054922
319900.0,"154 Maplewood AVE Winnipeg, Manitoba","Wed, 10 Jul 2019 05:06:02 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/154-maplewood-ave-winnipeg-manitoba/1446140012,-97.122928,49.866678
524900.0,"47 Cyr BAY Winnipeg, Manitoba","Wed, 10 Jul 2019 05:06:02 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/47-cyr-bay-winnipeg-manitoba/1446140547,-97.2024172,49.7797253
225000.0,"45 Lomond BLVD Winnipeg, Manitoba","Wed, 10 Jul 2019 05:12:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/45-lomond-blvd-winnipeg-manitoba/1446141813,-97.0608249,49.8611847
429900.0,"118 Sablewood RD Winnipeg, Manitoba","Wed, 10 Jul 2019 05:12:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/118-sablewood-rd-winnipeg-manitoba/1446143512,-97.20411299999999,49.7957668
979000.0,"253 Bernat RD Grande Pointe, Manitoba","Wed, 10 Jul 2019 05:12:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/253-bernat-rd-grande-pointe-manitoba/1446142965,-97.0260557,49.7796762
279900.0,"1031 Windermere AVE Winnipeg, Manitoba","Wed, 10 Jul 2019 05:12:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/1031-windermere-ave-winnipeg-manitoba/1446143265,-97.1547571,49.8477195
329000.0,"954 Greencrest AVE Winnipeg, Manitoba","Wed, 10 Jul 2019 05:18:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/954-greencrest-ave-winnipeg-manitoba/1446142461,-97.15629559999999,49.7928058
342900.0,"49 Riverstone RD Winnipeg, Manitoba","Wed, 10 Jul 2019 05:18:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/49-riverstone-rd-winnipeg-manitoba/1446143226,-97.0912003,49.9603402
274900.0,"32 Abbey LANE Steinbach, Manitoba","Wed, 10 Jul 2019 05:18:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/32-abbey-lane-steinbach-manitoba/1446142834,-96.6556227,49.51881359999999
456248.0,"70 Thelon WAY Winnipeg, Manitoba","Wed, 10 Jul 2019 05:24:04 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/70-thelon-way-winnipeg-manitoba/1446142963,-97.06474419999999,49.8237929
299900.0,"34 Mara COVE Kleefeld, Manitoba","Wed, 10 Jul 2019 05:24:04 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/34-mara-cove-kleefeld-manitoba/1446142836,-96.8725661,49.5024728
379999.0,"65022 monominto RD Springfield Rm, Manitoba","Wed, 10 Jul 2019 05:24:02 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/65022-monominto-rd-springfield-rm-manitoba/1446140014,-96.5706732,49.7588849
649900.0,"34 Fuller RD East Selkirk, Manitoba","Wed, 10 Jul 2019 05:24:02 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/34-fuller-rd-east-selkirk-manitoba/1446141819,-96.8232724,50.21664269999999
264900.0,"1251 PERCY AVE Winnipeg, Manitoba","Wed, 10 Jul 2019 05:24:02 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/1251-percy-ave-winnipeg-manitoba/1446141815,-97.18635540000001,49.8848964
324900.0,"678 Beaverbrook ST Winnipeg, Manitoba","Wed, 10 Jul 2019 05:24:02 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/678-beaverbrook-st-winnipeg-manitoba/1446140519,-97.2001545,49.8586934
339900.0,"82 Donna Wyatt WAY Winnipeg, Manitoba","Wed, 10 Jul 2019 05:36:04 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/82-donna-wyatt-way-winnipeg-manitoba/1446141977,-97.05154639999999,49.9071765
224900.0,"263 Young ST Winnipeg, Manitoba","Wed, 10 Jul 2019 05:36:04 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/263-young-st-winnipeg-manitoba/1446140551,-97.155034,49.887454
249900.0,"84 Hart AVE Winnipeg, Manitoba","Wed, 10 Jul 2019 05:42:04 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/84-hart-ave-winnipeg-manitoba/1446142436,-97.1192721,49.9143842
588000.0,"285 Academy RD Winnipeg, Manitoba","Wed, 10 Jul 2019 05:42:04 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/285-academy-rd-winnipeg-manitoba/1446142778,-97.172642,49.873703
209000.0,"553 Charles ST Winnipeg, Manitoba","Wed, 10 Jul 2019 05:42:04 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/553-charles-st-winnipeg-manitoba/1446142465,-97.12643829999999,49.9254408
209900.0,"56 Biscayne BAY Winnipeg, Manitoba","Wed, 10 Jul 2019 05:42:04 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/56-biscayne-bay-winnipeg-manitoba/1446142468,-97.1605402,49.8375757
489900.0,"800 Elmhurst RD Winnipeg, Manitoba","Wed, 10 Jul 2019 05:42:04 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/800-elmhurst-rd-winnipeg-manitoba/1446142717,-97.2577869,49.8485096
479900.0,"27 Yager COVE Winnipeg, Manitoba","Wed, 10 Jul 2019 05:42:04 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/27-yager-cove-winnipeg-manitoba/1446142769,-97.2959264,49.8520587
389000.0,"42 Lake Island CR Winnipeg, Manitoba","Wed, 10 Jul 2019 05:42:04 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/42-lake-island-cr-winnipeg-manitoba/1446142467,-97.1647934,49.8107873
209900.0,"566 Harbison AVE Winnipeg, Manitoba","Wed, 10 Jul 2019 05:42:04 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/566-harbison-ave-winnipeg-manitoba/1446142481,-97.0942249,49.91057199999999
659900.0,"102 ALBORO ST Headingley, Manitoba","Wed, 10 Jul 2019 05:42:04 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/102-alboro-st-headingley-manitoba/1446142536,-97.4094037,49.8651332
229900.0,"45 COLLEGE AVE Kleefeld, Manitoba","Wed, 10 Jul 2019 05:42:04 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/45-college-ave-kleefeld-manitoba/1446142967,-96.87442,49.502741
214900.0,"72 Park DR Grand Marais, Manitoba","Wed, 10 Jul 2019 05:42:04 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/72-park-dr-grand-marais-manitoba/1446142846,-96.6003384,50.5057021
465800.0,"1090 Colby AVE Winnipeg, Manitoba","Wed, 10 Jul 2019 05:42:03 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/1090-colby-ave-winnipeg-manitoba/1446142330,-97.1597079,49.7983769
319900.0,"773 Carruthers AVE Winnipeg, Manitoba","Wed, 10 Jul 2019 05:42:03 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/773-carruthers-ave-winnipeg-manitoba/1446141834,-97.1463782,49.936356
649900.0,"28054 Hillside RD Pine Ridge, Manitoba","Wed, 10 Jul 2019 05:42:02 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/28054-hillside-rd-pine-ridge-manitoba/1446140470,-96.8086337,49.9888302
329900.0,"106 WHEATGRASS LANE Winnipeg, Manitoba","Wed, 10 Jul 2019 05:48:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/106-wheatgrass-lane-winnipeg-manitoba/1446140548,-97.13837439999999,49.895136
249900.0,"677 Goulding ST Winnipeg, Manitoba","Wed, 10 Jul 2019 05:48:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/677-goulding-st-winnipeg-manitoba/1446142970,-97.18130479999999,49.8872053
410000.0,"154 Houde DR Winnipeg, Manitoba","Wed, 10 Jul 2019 05:48:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/154-houde-dr-winnipeg-manitoba/1446140013,-97.161073,49.764764
324900.0,"30 Third AVE N Blumenort, Manitoba","Wed, 10 Jul 2019 05:48:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/30-third-ave-n-blumenort-manitoba/1446140024,-96.68912309999999,49.607853
299900.0,"638 Ian PL Winnipeg, Manitoba","Wed, 10 Jul 2019 05:48:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/638-ian-pl-winnipeg-manitoba/1446142966,-97.0673552,49.9331792
544900.0,"1572 Twin Creek RD Ritchot Rm, Manitoba","Wed, 10 Jul 2019 05:48:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/1572-twin-creek-rd-ritchot-rm-manitoba/1446142327,-97.07484129999999,49.6937662
579000.0,"59 Trailside CR Winnipeg, Manitoba","Wed, 10 Jul 2019 05:48:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/59-trailside-cr-winnipeg-manitoba/1446142331,-97.17987319999999,49.7765123
279900.0,Calling all Developers! 625 St. Mary&apos;s Rd.,"Wed, 10 Jul 2019 05:47:05 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/calling-all-developers-625-st-marys-rd/1446147159,-97.2966831,49.8473774
229900.0,Calling all Builders! 116 Imperial Ave.,"Wed, 10 Jul 2019 05:46:40 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/calling-all-builders-116-imperial-ave/1446147138,-97.2966831,49.8473774
579900.0,"28 Hudsons BAY East St Paul, Manitoba","Wed, 10 Jul 2019 05:54:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/28-hudsons-bay-east-st-paul-manitoba/1446143235,-97.03129829999999,49.9569597
359900.0,"43 River RD Winnipeg, Manitoba","Wed, 10 Jul 2019 05:54:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/43-river-rd-winnipeg-manitoba/1446142768,-97.1276848,49.8341771
264900.0,"185 Renfrew ST Winnipeg, Manitoba","Wed, 10 Jul 2019 05:54:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/185-renfrew-st-winnipeg-manitoba/1446140609,-97.1961649,49.87138900000001
299900.0,"9084 #8 HWY Petersfield, Manitoba","Wed, 10 Jul 2019 05:54:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/9084-8-hwy-petersfield-manitoba/1446142387,-96.96606349999999,50.3047522
299900.0,"Homes for Sale in North Kildonan, Winnipeg, Manitoba $299,900","Wed, 10 Jul 2019 05:54:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-north-kildonan-winnipeg-manitoba-299-900/1446144010,-97.070228,49.934027
219900.0,"1731 Arlington ST Winnipeg, Manitoba","Wed, 10 Jul 2019 05:54:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/1731-arlington-st-winnipeg-manitoba/1446140553,-97.14862719999999,49.9293539
464900.0,"49 Meadow Ridge DR Winnipeg, Manitoba","Wed, 10 Jul 2019 05:54:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/49-meadow-ridge-dr-winnipeg-manitoba/1446141979,-97.1668814,49.7834176
409900.0,"23 WYLDEWOOD CR Niverville, Manitoba","Wed, 10 Jul 2019 05:54:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/23-wyldewood-cr-niverville-manitoba/1446138482,-97.0296911,49.59223230000001
399900.0,"1111 Burrows AVE Winnipeg, Manitoba","Wed, 10 Jul 2019 05:54:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/1111-burrows-ave-winnipeg-manitoba/1446142335,-97.1684404,49.9267803
439900.0,"95063 STEAD RD RD St Clements, Manitoba","Wed, 10 Jul 2019 05:54:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/95063-stead-rd-rd-st-clements-manitoba/1446142683,-96.4454344,50.42784940000001
515000.0,Beautiful Duplex in Crescentwood! 719 Scotland Ave.,"Wed, 10 Jul 2019 07:52:35 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/beautiful-duplex-in-crescentwood-719-scotland-ave/1446162714,-97.2966831,49.8473774
518000.0,"Beautiful, Newer Crescentwood Duplex! 773 Scotland Ave.","Wed, 10 Jul 2019 07:51:46 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/beautiful-newer-crescentwood-duplex-773-scotland-ave/1446162591,-97.2966831,49.8473774
234695.0,Charming Fort Rogue House! 695 Jubilee Ave.,"Wed, 10 Jul 2019 07:50:11 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/charming-fort-rogue-house-695-jubilee-ave/1446162312,-97.2966831,49.8473774
229900.0,Calling all Builders! 116 Imperial Ave.,"Wed, 10 Jul 2019 07:55:24 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/calling-all-builders-116-imperial-ave/1446163154,-97.2966831,49.8473774
299999.0,"Beautiful Country Home In Linden, MB!","Wed, 10 Jul 2019 08:10:51 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/beautiful-country-home-in-linden-mb/1446165739,-96.8737342,49.6203154
299999.0,"Beautiful Country Home In Linden, MB!","Wed, 10 Jul 2019 08:10:48 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/beautiful-country-home-in-linden-mb/1446165732,-96.8737342,49.6203154
374500.0,47060 Gendron Rd E Lorette MB,"Wed, 10 Jul 2019 09:13:44 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/47060-gendron-rd-e-lorette-mb/1446177357,-96.8906567,49.7014465
288800.0,"Cute, Charming &amp; Affordable 2 Bdrm Bungalow in Riverview","Wed, 10 Jul 2019 09:33:22 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/cute-charming-affordable-2-bdrm-bungalow-in-riverview/1446181232,-97.1309641,49.8580575
484900.0,OPEN HOUSE ! 1900+ sq ft bungalow + TRIPLE garage + WORKSHOP,"Wed, 10 Jul 2019 09:30:50 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/open-house-1900-sq-ft-bungalow-triple-garage-workshop/1445960905,-97.5561043,49.9173921
499900.0,Another amazing Gino&apos;s bungalow TBB.in Bridgewater,"Wed, 10 Jul 2019 09:51:53 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/another-amazing-ginos-bungalow-tbb-in-bridgewater/1411114040,-97.206312,49.7866466
799900.0,AWARD WINNING GINO&apos;S WALK-0UT BUNGALOW TBB  IN CHARLESWOOD,"Wed, 10 Jul 2019 09:51:42 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/award-winning-ginos-walk-0ut-bungalow-tbb-in-charleswood/1347926705,-97.3149832,49.8463322
729900.0,Stunning brand new Gino bungalow tbb in Amber Trails,"Wed, 10 Jul 2019 09:51:30 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/stunning-brand-new-gino-bungalow-tbb-in-amber-trails/1309237752,-97.18204449999999,49.9693907
469900.0,Amazing Gino&apos;s bungalow under construction in RidgeWood West,"Wed, 10 Jul 2019 09:51:23 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/amazing-ginos-bungalow-under-construction-in-ridgewood-west/1174285125,-97.3107615,49.8459969
323000.0,Brand new Gino&apos;s bungalow in Sage Creek,"Wed, 10 Jul 2019 09:51:04 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/brand-new-ginos-bungalow-in-sage-creek/1198849663,-97.03756109999999,49.8374223
515000.0,Beautiful Duplex in Crescentwood! 719 Scotland Ave.,"Wed, 10 Jul 2019 10:02:28 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/beautiful-duplex-in-crescentwood-719-scotland-ave/1446187834,-97.2966831,49.8473774
518000.0,"Beautiful, Newer Crescentwood Duplex! 773 Scotland Ave.","Wed, 10 Jul 2019 10:01:06 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/beautiful-newer-crescentwood-duplex-773-scotland-ave/1446187548,-97.2966831,49.8473774
279900.0,Calling all Developers! 625 St. Mary&apos;s Rd.,"Wed, 10 Jul 2019 10:06:13 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/calling-all-developers-625-st-marys-rd/1446188697,-97.2966831,49.8473774
229900.0,Calling all Builders! 116 Imperial Ave.,"Wed, 10 Jul 2019 10:05:46 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/calling-all-builders-116-imperial-ave/1446188595,-97.2966831,49.8473774
304440.0,House for sale,"Wed, 10 Jul 2019 10:27:45 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/house-for-sale/1446193568,-96.036115,49.33317
369900.0,Beautiful family home in Steinbach!,"Wed, 10 Jul 2019 11:18:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/beautiful-family-home-in-steinbach/1446204536,-96.64919719999999,49.52745179999999
257640.0,"2 bed/1 bath home, wonderful opportunity for first time buyer","Wed, 10 Jul 2019 11:41:38 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/2-bed-1-bath-home-wonderful-opportunity-for-first-time-buyer/1432261265,-97.3633401,49.3560831
257640.0,Price Reduced-Westwood Bungalow **Open House Thurs. 5pm-7pm**,"Wed, 10 Jul 2019 11:46:08 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/price-reduced-westwood-bungalow-open-house-thurs-5pm-7pm/1446211044,-97.2935911,49.874379
395900.0,FOR SALE 259 Paddington Road,"Wed, 10 Jul 2019 11:52:47 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/for-sale-259-paddington-road/1446212500,-97.10947,49.812559
259900.0,5 Bedroom w/ SUNROOM in Kleefeld!,"Wed, 10 Jul 2019 12:07:03 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/5-bedroom-w-sunroom-in-kleefeld/1446215559,-96.882363,49.497859
246900.0,Upgraded Home in Steinbach!,"Wed, 10 Jul 2019 12:10:50 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/upgraded-home-in-steinbach/1446216314,-96.69537369999999,49.5163565
259900.0,Great Things Come in Small Packages,"Wed, 10 Jul 2019 13:45:13 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/great-things-come-in-small-packages/1446236264,-97.16744290000001,49.943183
518000.0,"Beautiful, Newer Crescentwood Duplex! 773 Scotland Ave.","Wed, 10 Jul 2019 14:12:28 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/beautiful-newer-crescentwood-duplex-773-scotland-ave/1446242293,-97.2966831,49.8473774
234695.0,Charming Fort Rogue House! 695 Jubilee Ave.,"Wed, 10 Jul 2019 14:10:41 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/charming-fort-rogue-house-695-jubilee-ave/1446241912,-97.2966831,49.8473774
229900.0,Calling all Builders! 116 Imperial Ave.,"Wed, 10 Jul 2019 14:16:57 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/calling-all-builders-116-imperial-ave/1446243219,-97.2966831,49.8473774
298500.0,Beautiful Home in Silver Heights!&#8203;,"Wed, 10 Jul 2019 14:51:51 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/beautiful-home-in-silver-heights/1446251918,-97.2580634,49.8862689
204900.0,Terrific starter home or turnkey investment property! West End!&#8203;,"Wed, 10 Jul 2019 14:51:08 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/terrific-starter-home-or-turnkey-investment-property-west-end/1446251751,-97.1635264,49.89803500000001
310000.0,"Sun Hills Resort, Lake of the Prairies,SK, show home or lots","Wed, 10 Jul 2019 15:01:40 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/sun-hills-resort-lake-of-the-prairies-sk-show-home-or-lots/1292895417,-101.5844976,51.4035307
479720.0,River Heights House for Sale! 720 Renfrew St.,"Wed, 10 Jul 2019 16:23:37 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/river-heights-house-for-sale-720-renfrew-st/1446269515,-97.2966831,49.8473774
515000.0,Beautiful Duplex in Crescentwood! 719 Scotland Ave.,"Wed, 10 Jul 2019 16:22:43 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/beautiful-duplex-in-crescentwood-719-scotland-ave/1446269354,-97.2966831,49.8473774
517000.0,Home for sale,"Wed, 10 Jul 2019 16:22:13 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/home-for-sale/1446269256,-96.9135444,50.0541826
518000.0,"Beautiful, Newer Crescentwood Duplex! 773 Scotland Ave.","Wed, 10 Jul 2019 16:21:38 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/beautiful-newer-crescentwood-duplex-773-scotland-ave/1446269150,-97.2966831,49.8473774
234695.0,Charming Fort Rogue House! 695 Jubilee Ave.,"Wed, 10 Jul 2019 16:20:07 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/charming-fort-rogue-house-695-jubilee-ave/1446268883,-97.2966831,49.8473774
229900.0,Calling all Builders! 116 Imperial Ave.,"Wed, 10 Jul 2019 16:25:45 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/calling-all-builders-116-imperial-ave/1446269921,-97.2966831,49.8473774
509900.0,RANDALL HOMES: SHOWHOME FOR SALE IN BONAVISTA - PRICE REDUCED,"Wed, 10 Jul 2019 17:10:40 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/randall-homes:-showhome-for-sale-in-bonavista-price-reduced/1446278067,-97.0647436,49.8230162
549000.0,"57 SHERRY LANE Lac Du Bonnet RM, Manitoba","Wed, 10 Jul 2019 19:10:45 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/57-sherry-lane-lac-du-bonnet-rm-manitoba/1433489121,-95.7992656,50.3737473
339900.0,"50 Cameron RD Pinawa, Manitoba","Wed, 10 Jul 2019 19:10:45 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/50-cameron-rd-pinawa-manitoba/1433489122,-95.88989079999999,50.1496884
314900.0,"ST VITAL-OWN AS LOW AS $1,424/MONTH*. OPEN HOUSE SUN 12-1:30PM!","Wed, 10 Jul 2019 19:06:16 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/st-vital-own-as-low-as-1-424-month-open-house-sun-12-1:30pm/1446299441,-97.1087471,49.8661281
299900.0,"7 Scout RD St Malo, Manitoba","Wed, 10 Jul 2019 19:15:18 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/7-scout-rd-st-malo-manitoba/1420347421,-96.95361559999999,49.3140936
569900.0,"39098 Mile 78 North RD Brokenhead Rm, Manitoba","Wed, 10 Jul 2019 19:15:16 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/39098-mile-78-north-rd-brokenhead-rm-manitoba/1420347398,-96.79460759999999,50.15166
219900.0,"32 Woodlark PL Winnipeg, Manitoba","Wed, 10 Jul 2019 19:12:13 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/32-woodlark-pl-winnipeg-manitoba/1433492411,-97.133821,49.954631
619900.0,"64 High Plains RD Winnipeg, Manitoba","Wed, 10 Jul 2019 19:12:09 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/64-high-plains-rd-winnipeg-manitoba/1433492240,-97.0289354,49.8383206
314900.0,"71068 Edgewood RD Springfield Rm, Manitoba","Wed, 10 Jul 2019 19:12:06 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/71068-edgewood-rd-springfield-rm-manitoba/1433492131,-96.72772049999999,50.0410032
